index,0,1
data/processed/64/valid/rgb\fake_0.jpg,1,1
data/processed/64/valid/rgb\fake_1.jpg,1,1
data/processed/64/valid/rgb\fake_10.jpg,1,1
data/processed/64/valid/rgb\fake_100.jpg,1,1
data/processed/64/valid/rgb\fake_1000.jpg,1,1
data/processed/64/valid/rgb\fake_10000.jpg,1,1
data/processed/64/valid/rgb\fake_10001.jpg,1,1
data/processed/64/valid/rgb\fake_10002.jpg,1,1
data/processed/64/valid/rgb\fake_10003.jpg,1,1
data/processed/64/valid/rgb\fake_10004.jpg,1,1
data/processed/64/valid/rgb\fake_10005.jpg,1,1
data/processed/64/valid/rgb\fake_10006.jpg,1,1
data/processed/64/valid/rgb\fake_10007.jpg,1,1
data/processed/64/valid/rgb\fake_10008.jpg,1,1
data/processed/64/valid/rgb\fake_10009.jpg,1,1
data/processed/64/valid/rgb\fake_1001.jpg,1,1
data/processed/64/valid/rgb\fake_10010.jpg,1,1
data/processed/64/valid/rgb\fake_10011.jpg,1,1
data/processed/64/valid/rgb\fake_10012.jpg,1,1
data/processed/64/valid/rgb\fake_10013.jpg,1,1
data/processed/64/valid/rgb\fake_10014.jpg,1,1
data/processed/64/valid/rgb\fake_10015.jpg,1,1
data/processed/64/valid/rgb\fake_10016.jpg,1,1
data/processed/64/valid/rgb\fake_10017.jpg,1,1
data/processed/64/valid/rgb\fake_10018.jpg,1,1
data/processed/64/valid/rgb\fake_10019.jpg,1,1
data/processed/64/valid/rgb\fake_1002.jpg,1,1
data/processed/64/valid/rgb\fake_10020.jpg,1,1
data/processed/64/valid/rgb\fake_10021.jpg,1,1
data/processed/64/valid/rgb\fake_10022.jpg,1,1
data/processed/64/valid/rgb\fake_10023.jpg,1,1
data/processed/64/valid/rgb\fake_10024.jpg,1,1
data/processed/64/valid/rgb\fake_10025.jpg,1,1
data/processed/64/valid/rgb\fake_10026.jpg,1,1
data/processed/64/valid/rgb\fake_10027.jpg,1,1
data/processed/64/valid/rgb\fake_10028.jpg,1,1
data/processed/64/valid/rgb\fake_10029.jpg,1,1
data/processed/64/valid/rgb\fake_1003.jpg,1,1
data/processed/64/valid/rgb\fake_10030.jpg,1,1
data/processed/64/valid/rgb\fake_10031.jpg,1,1
data/processed/64/valid/rgb\fake_10032.jpg,1,1
data/processed/64/valid/rgb\fake_10033.jpg,1,1
data/processed/64/valid/rgb\fake_10034.jpg,1,1
data/processed/64/valid/rgb\fake_10035.jpg,1,1
data/processed/64/valid/rgb\fake_10036.jpg,1,1
data/processed/64/valid/rgb\fake_10037.jpg,1,1
data/processed/64/valid/rgb\fake_10038.jpg,1,1
data/processed/64/valid/rgb\fake_10039.jpg,1,1
data/processed/64/valid/rgb\fake_1004.jpg,1,1
data/processed/64/valid/rgb\fake_10040.jpg,1,1
data/processed/64/valid/rgb\fake_10041.jpg,1,1
data/processed/64/valid/rgb\fake_10042.jpg,1,1
data/processed/64/valid/rgb\fake_10043.jpg,1,1
data/processed/64/valid/rgb\fake_10044.jpg,1,1
data/processed/64/valid/rgb\fake_10045.jpg,1,1
data/processed/64/valid/rgb\fake_10046.jpg,1,1
data/processed/64/valid/rgb\fake_10047.jpg,1,1
data/processed/64/valid/rgb\fake_10048.jpg,1,1
data/processed/64/valid/rgb\fake_10049.jpg,1,1
data/processed/64/valid/rgb\fake_1005.jpg,1,1
data/processed/64/valid/rgb\fake_10050.jpg,1,1
data/processed/64/valid/rgb\fake_10051.jpg,1,1
data/processed/64/valid/rgb\fake_10052.jpg,1,1
data/processed/64/valid/rgb\fake_10053.jpg,1,1
data/processed/64/valid/rgb\fake_10054.jpg,1,1
data/processed/64/valid/rgb\fake_10055.jpg,1,1
data/processed/64/valid/rgb\fake_10056.jpg,1,1
data/processed/64/valid/rgb\fake_10057.jpg,1,1
data/processed/64/valid/rgb\fake_10058.jpg,1,1
data/processed/64/valid/rgb\fake_10059.jpg,1,1
data/processed/64/valid/rgb\fake_1006.jpg,1,1
data/processed/64/valid/rgb\fake_10060.jpg,1,1
data/processed/64/valid/rgb\fake_10061.jpg,1,1
data/processed/64/valid/rgb\fake_10062.jpg,1,1
data/processed/64/valid/rgb\fake_10063.jpg,1,1
data/processed/64/valid/rgb\fake_10064.jpg,1,1
data/processed/64/valid/rgb\fake_10065.jpg,1,1
data/processed/64/valid/rgb\fake_10066.jpg,1,1
data/processed/64/valid/rgb\fake_10067.jpg,1,1
data/processed/64/valid/rgb\fake_10068.jpg,1,1
data/processed/64/valid/rgb\fake_10069.jpg,1,1
data/processed/64/valid/rgb\fake_1007.jpg,1,1
data/processed/64/valid/rgb\fake_10070.jpg,1,1
data/processed/64/valid/rgb\fake_10071.jpg,1,1
data/processed/64/valid/rgb\fake_10072.jpg,1,1
data/processed/64/valid/rgb\fake_10073.jpg,1,1
data/processed/64/valid/rgb\fake_10074.jpg,1,1
data/processed/64/valid/rgb\fake_10075.jpg,1,1
data/processed/64/valid/rgb\fake_10076.jpg,1,1
data/processed/64/valid/rgb\fake_10077.jpg,1,1
data/processed/64/valid/rgb\fake_10078.jpg,1,1
data/processed/64/valid/rgb\fake_10079.jpg,1,1
data/processed/64/valid/rgb\fake_1008.jpg,1,1
data/processed/64/valid/rgb\fake_10080.jpg,1,1
data/processed/64/valid/rgb\fake_10081.jpg,1,1
data/processed/64/valid/rgb\fake_10082.jpg,1,1
data/processed/64/valid/rgb\fake_10083.jpg,1,1
data/processed/64/valid/rgb\fake_10084.jpg,1,1
data/processed/64/valid/rgb\fake_10085.jpg,1,1
data/processed/64/valid/rgb\fake_10086.jpg,1,1
data/processed/64/valid/rgb\fake_10087.jpg,1,1
data/processed/64/valid/rgb\fake_10088.jpg,1,1
data/processed/64/valid/rgb\fake_10089.jpg,1,1
data/processed/64/valid/rgb\fake_1009.jpg,1,1
data/processed/64/valid/rgb\fake_10090.jpg,1,1
data/processed/64/valid/rgb\fake_10091.jpg,1,1
data/processed/64/valid/rgb\fake_10092.jpg,1,1
data/processed/64/valid/rgb\fake_10093.jpg,1,1
data/processed/64/valid/rgb\fake_10094.jpg,1,1
data/processed/64/valid/rgb\fake_10095.jpg,1,1
data/processed/64/valid/rgb\fake_10096.jpg,1,1
data/processed/64/valid/rgb\fake_10097.jpg,1,1
data/processed/64/valid/rgb\fake_10098.jpg,1,1
data/processed/64/valid/rgb\fake_10099.jpg,1,1
data/processed/64/valid/rgb\fake_101.jpg,1,1
data/processed/64/valid/rgb\fake_1010.jpg,1,1
data/processed/64/valid/rgb\fake_10100.jpg,1,1
data/processed/64/valid/rgb\fake_10101.jpg,1,1
data/processed/64/valid/rgb\fake_10102.jpg,1,1
data/processed/64/valid/rgb\fake_10103.jpg,1,1
data/processed/64/valid/rgb\fake_10104.jpg,1,1
data/processed/64/valid/rgb\fake_10105.jpg,1,1
data/processed/64/valid/rgb\fake_10106.jpg,1,1
data/processed/64/valid/rgb\fake_10107.jpg,1,1
data/processed/64/valid/rgb\fake_10108.jpg,1,1
data/processed/64/valid/rgb\fake_10109.jpg,1,1
data/processed/64/valid/rgb\fake_1011.jpg,1,1
data/processed/64/valid/rgb\fake_10110.jpg,1,1
data/processed/64/valid/rgb\fake_10111.jpg,1,1
data/processed/64/valid/rgb\fake_10112.jpg,1,1
data/processed/64/valid/rgb\fake_10113.jpg,1,1
data/processed/64/valid/rgb\fake_10114.jpg,1,1
data/processed/64/valid/rgb\fake_10115.jpg,1,1
data/processed/64/valid/rgb\fake_10116.jpg,1,1
data/processed/64/valid/rgb\fake_10117.jpg,1,1
data/processed/64/valid/rgb\fake_10118.jpg,1,1
data/processed/64/valid/rgb\fake_10119.jpg,1,1
data/processed/64/valid/rgb\fake_1012.jpg,1,1
data/processed/64/valid/rgb\fake_10120.jpg,1,1
data/processed/64/valid/rgb\fake_10121.jpg,1,1
data/processed/64/valid/rgb\fake_10122.jpg,1,1
data/processed/64/valid/rgb\fake_10123.jpg,1,1
data/processed/64/valid/rgb\fake_10124.jpg,1,1
data/processed/64/valid/rgb\fake_10125.jpg,1,1
data/processed/64/valid/rgb\fake_10126.jpg,1,1
data/processed/64/valid/rgb\fake_10127.jpg,1,1
data/processed/64/valid/rgb\fake_10128.jpg,1,1
data/processed/64/valid/rgb\fake_10129.jpg,1,1
data/processed/64/valid/rgb\fake_1013.jpg,1,1
data/processed/64/valid/rgb\fake_10130.jpg,1,1
data/processed/64/valid/rgb\fake_10131.jpg,1,1
data/processed/64/valid/rgb\fake_10132.jpg,1,1
data/processed/64/valid/rgb\fake_10133.jpg,1,1
data/processed/64/valid/rgb\fake_10134.jpg,1,1
data/processed/64/valid/rgb\fake_10135.jpg,1,1
data/processed/64/valid/rgb\fake_10136.jpg,1,1
data/processed/64/valid/rgb\fake_10137.jpg,1,1
data/processed/64/valid/rgb\fake_10138.jpg,1,1
data/processed/64/valid/rgb\fake_10139.jpg,1,1
data/processed/64/valid/rgb\fake_1014.jpg,1,1
data/processed/64/valid/rgb\fake_10140.jpg,1,1
data/processed/64/valid/rgb\fake_10141.jpg,1,1
data/processed/64/valid/rgb\fake_10142.jpg,1,1
data/processed/64/valid/rgb\fake_10143.jpg,1,1
data/processed/64/valid/rgb\fake_10144.jpg,1,1
data/processed/64/valid/rgb\fake_10145.jpg,1,1
data/processed/64/valid/rgb\fake_10146.jpg,1,1
data/processed/64/valid/rgb\fake_10147.jpg,1,1
data/processed/64/valid/rgb\fake_10148.jpg,1,1
data/processed/64/valid/rgb\fake_10149.jpg,1,1
data/processed/64/valid/rgb\fake_1015.jpg,1,1
data/processed/64/valid/rgb\fake_10150.jpg,1,1
data/processed/64/valid/rgb\fake_10151.jpg,1,1
data/processed/64/valid/rgb\fake_10152.jpg,1,1
data/processed/64/valid/rgb\fake_10153.jpg,1,1
data/processed/64/valid/rgb\fake_10154.jpg,1,1
data/processed/64/valid/rgb\fake_10155.jpg,1,1
data/processed/64/valid/rgb\fake_10156.jpg,1,1
data/processed/64/valid/rgb\fake_10157.jpg,1,1
data/processed/64/valid/rgb\fake_10158.jpg,1,1
data/processed/64/valid/rgb\fake_10159.jpg,1,1
data/processed/64/valid/rgb\fake_1016.jpg,1,1
data/processed/64/valid/rgb\fake_10160.jpg,1,1
data/processed/64/valid/rgb\fake_10161.jpg,1,1
data/processed/64/valid/rgb\fake_10162.jpg,1,1
data/processed/64/valid/rgb\fake_10163.jpg,1,1
data/processed/64/valid/rgb\fake_10164.jpg,1,1
data/processed/64/valid/rgb\fake_10165.jpg,1,1
data/processed/64/valid/rgb\fake_10166.jpg,1,1
data/processed/64/valid/rgb\fake_10167.jpg,1,1
data/processed/64/valid/rgb\fake_10168.jpg,1,1
data/processed/64/valid/rgb\fake_10169.jpg,1,1
data/processed/64/valid/rgb\fake_1017.jpg,1,1
data/processed/64/valid/rgb\fake_10170.jpg,1,1
data/processed/64/valid/rgb\fake_10171.jpg,1,1
data/processed/64/valid/rgb\fake_10172.jpg,1,1
data/processed/64/valid/rgb\fake_10173.jpg,1,1
data/processed/64/valid/rgb\fake_10174.jpg,1,1
data/processed/64/valid/rgb\fake_10175.jpg,1,1
data/processed/64/valid/rgb\fake_10176.jpg,1,1
data/processed/64/valid/rgb\fake_10177.jpg,1,1
data/processed/64/valid/rgb\fake_10178.jpg,1,1
data/processed/64/valid/rgb\fake_10179.jpg,1,1
data/processed/64/valid/rgb\fake_1018.jpg,1,1
data/processed/64/valid/rgb\fake_10180.jpg,1,1
data/processed/64/valid/rgb\fake_10181.jpg,1,1
data/processed/64/valid/rgb\fake_10182.jpg,1,1
data/processed/64/valid/rgb\fake_10183.jpg,1,1
data/processed/64/valid/rgb\fake_10184.jpg,1,1
data/processed/64/valid/rgb\fake_10185.jpg,1,1
data/processed/64/valid/rgb\fake_10186.jpg,1,1
data/processed/64/valid/rgb\fake_10187.jpg,1,1
data/processed/64/valid/rgb\fake_10188.jpg,1,1
data/processed/64/valid/rgb\fake_10189.jpg,1,1
data/processed/64/valid/rgb\fake_1019.jpg,1,1
data/processed/64/valid/rgb\fake_10190.jpg,1,1
data/processed/64/valid/rgb\fake_10191.jpg,1,1
data/processed/64/valid/rgb\fake_10192.jpg,1,1
data/processed/64/valid/rgb\fake_10193.jpg,1,1
data/processed/64/valid/rgb\fake_10194.jpg,1,1
data/processed/64/valid/rgb\fake_10195.jpg,1,1
data/processed/64/valid/rgb\fake_10196.jpg,1,1
data/processed/64/valid/rgb\fake_10197.jpg,1,1
data/processed/64/valid/rgb\fake_10198.jpg,1,1
data/processed/64/valid/rgb\fake_10199.jpg,1,1
data/processed/64/valid/rgb\fake_102.jpg,1,1
data/processed/64/valid/rgb\fake_1020.jpg,1,1
data/processed/64/valid/rgb\fake_10200.jpg,1,1
data/processed/64/valid/rgb\fake_10201.jpg,1,1
data/processed/64/valid/rgb\fake_10202.jpg,1,1
data/processed/64/valid/rgb\fake_10203.jpg,1,1
data/processed/64/valid/rgb\fake_10204.jpg,1,1
data/processed/64/valid/rgb\fake_10205.jpg,1,1
data/processed/64/valid/rgb\fake_10206.jpg,1,1
data/processed/64/valid/rgb\fake_10207.jpg,1,1
data/processed/64/valid/rgb\fake_10208.jpg,1,1
data/processed/64/valid/rgb\fake_10209.jpg,1,1
data/processed/64/valid/rgb\fake_1021.jpg,1,1
data/processed/64/valid/rgb\fake_10210.jpg,1,1
data/processed/64/valid/rgb\fake_10211.jpg,1,1
data/processed/64/valid/rgb\fake_10212.jpg,1,1
data/processed/64/valid/rgb\fake_10213.jpg,1,1
data/processed/64/valid/rgb\fake_10214.jpg,1,1
data/processed/64/valid/rgb\fake_10215.jpg,1,1
data/processed/64/valid/rgb\fake_10216.jpg,1,1
data/processed/64/valid/rgb\fake_10217.jpg,1,1
data/processed/64/valid/rgb\fake_10218.jpg,1,1
data/processed/64/valid/rgb\fake_10219.jpg,1,1
data/processed/64/valid/rgb\fake_1022.jpg,1,1
data/processed/64/valid/rgb\fake_10220.jpg,1,1
data/processed/64/valid/rgb\fake_10221.jpg,1,1
data/processed/64/valid/rgb\fake_10222.jpg,1,1
data/processed/64/valid/rgb\fake_10223.jpg,1,1
data/processed/64/valid/rgb\fake_10224.jpg,1,1
data/processed/64/valid/rgb\fake_10225.jpg,1,1
data/processed/64/valid/rgb\fake_10226.jpg,1,1
data/processed/64/valid/rgb\fake_10227.jpg,1,1
data/processed/64/valid/rgb\fake_10228.jpg,1,1
data/processed/64/valid/rgb\fake_10229.jpg,1,1
data/processed/64/valid/rgb\fake_1023.jpg,1,1
data/processed/64/valid/rgb\fake_10230.jpg,1,1
data/processed/64/valid/rgb\fake_10231.jpg,1,1
data/processed/64/valid/rgb\fake_10232.jpg,1,1
data/processed/64/valid/rgb\fake_10233.jpg,1,1
data/processed/64/valid/rgb\fake_10234.jpg,1,1
data/processed/64/valid/rgb\fake_10235.jpg,1,1
data/processed/64/valid/rgb\fake_10236.jpg,1,1
data/processed/64/valid/rgb\fake_10237.jpg,1,1
data/processed/64/valid/rgb\fake_10238.jpg,1,1
data/processed/64/valid/rgb\fake_10239.jpg,1,1
data/processed/64/valid/rgb\fake_1024.jpg,1,1
data/processed/64/valid/rgb\fake_10240.jpg,1,1
data/processed/64/valid/rgb\fake_10241.jpg,1,1
data/processed/64/valid/rgb\fake_10242.jpg,1,1
data/processed/64/valid/rgb\fake_10243.jpg,1,1
data/processed/64/valid/rgb\fake_10244.jpg,1,1
data/processed/64/valid/rgb\fake_10245.jpg,1,1
data/processed/64/valid/rgb\fake_10246.jpg,1,1
data/processed/64/valid/rgb\fake_10247.jpg,1,1
